timestamp,time_delta,packet_size,direction,Type
1522943052.324381,5.89649,1412,0,4
1528083126.415771,69.3406,423,0,0
1522964082.795677,43.8513,1412,0,4
1522888893.954843,11.4631,1412,0,1
1527741768.192144,50.2897,259,0,0
1522954026.659832,35.2323,1412,0,4
1522922696.720931,53.3354,106,1,4
1529541636.67281,1.1551,1412,0,2
1522922655.934657,12.5491,1392,0,4
1522716072.538089,0.0128109,74,0,3
1529645506.750255,0.557786,1412,0,2
1527850967.828659,6.26489,112,1,0
1522943073.358385,26.9305,1412,0,4
1529554552.689364,1.13944,1412,0,2
1522956020.959564,1.25913,1412,0,4
1527851031.098505,69.5347,126,0,0
1522940302.748199,47.7537,74,1,4
1522940314.723122,59.7287,1294,0,4
1522861277.098333,8.38945,1412,0,1
1522956020.950455,1.25003,125,1,4
1529541636.216006,0.698296,1412,0,2
1522943106.921474,60.4936,1412,0,4
1522888894.01642,11.5247,1412,0,1
1522886712.91637,24.1129,1412,0,1
1527924651.0791,0.544444,1412,0,0
1522943088.618142,42.1903,1412,0,4
1522865358.05459,11.0844,1412,0,1
1529513491.796342,0.928266,1392,0,2
1522956065.504569,45.8041,1412,0,4
1522954044.783924,53.3564,1412,0,4
1529478747.259186,0.635578,1412,0,2
1529564287.075096,2.00326,1412,0,2
1522943078.469953,32.0421,126,1,4
1522928758.651834,53.2102,1294,0,4
1522922645.364078,1.97853,1392,0,4
1529564286.133998,1.06216,1412,0,2
1522943062.984105,16.5562,1412,0,4
1529515408.083389,0.602621,1412,0,2
1522956020.984571,1.28414,1412,0,4
1529541636.190429,0.672719,1412,0,2
1529645506.961336,0.768867,1412,0,2
1522981572.157,14.2922,1412,0,4
1522964075.750289,36.8059,1412,0,4
1527791949.411523,27.9396,147,0,0
1522859388.444997,11.7862,1412,0,1
1522954035.169191,43.7417,1412,0,4
1522918739.229926,38.8679,1412,0,4
1522865358.868516,11.8984,1412,0,1
1527993522.826315,27.1734,310,1,0
1529515407.68931,0.208542,1412,0,2
1522861278.157987,9.4491,1412,0,1
1522964039.291045,0.346674,1412,0,4
1522859387.962921,11.3041,1412,0,1
1522865358.906572,11.9364,1412,0,1
1529513491.061087,0.193011,1392,0,2
1522853103.376961,4.32037,1412,0,1
1522928731.695279,26.2537,1294,0,4
1522928753.573228,48.1316,1294,0,4
1522861278.188857,9.47997,125,1,1
1522763858.947375,13.9239,1412,1,1
1522956026.05385,6.35342,1412,0,4
1522918753.145329,52.7833,1412,0,4
1522928747.568272,42.1267,102,1,4
1522763855.361904,10.3384,1412,1,1
1522940294.218237,39.2238,1294,0,4
1522868694.60776,9.64991,1412,0,1
1522853103.600539,4.54394,98,1,1
1522953993.258237,1.83071,1412,0,4
1522861277.109177,8.40029,1412,0,1
1522928748.017843,42.5762,74,1,4
1529564286.797714,1.72588,1412,0,2
1522943052.402464,5.97457,119,1,4
1522956031.541159,11.8407,1412,0,4
1522940255.567073,0.57261,1294,0,4
1527741809.891122,91.9886,180,0,0
1522763860.934503,15.911,1412,1,1
1522928752.98607,47.5445,1294,0,4
1529515407.863691,0.382923,1412,0,2
1522888894.282213,11.7905,1412,0,1
1522940285.897247,30.9028,74,1,4
1522842707.339872,23.5488,104,1,1
1522940275.274527,20.2801,1294,0,4
1522918720.309636,19.9476,1412,0,4
1522886708.357499,19.5541,1412,0,1
1522853104.383379,5.32678,1412,0,1
1529564287.992235,2.9204,1412,0,2
1522956031.515621,11.8152,1412,0,4
1522868693.502824,8.54498,1412,0,1
1522964095.202707,56.2583,1412,0,4
1522853105.007674,5.95108,1412,0,1
1522763859.46714,14.4437,1412,1,1
1522768766.848992,16.0177,1412,1,1
1522853101.387384,2.33079,113,1,1
1522981572.165284,14.3005,126,1,4
1522956038.914101,19.2137,1412,0,4
1522868694.696138,9.73829,1412,0,1
1522922696.707571,53.322,1392,0,4
1522956065.054819,45.3544,1412,0,4
1527851011.530833,49.9671,92,0,0
1522928723.123291,17.6817,1294,0,4
1522868693.78165,8.82381,1412,0,1
1529564286.043297,0.97146,126,1,2
1522928715.576468,10.1349,74,1,4
1522940270.047314,15.0529,74,1,4
1522953994.705511,3.27798,125,1,4
1527745311.604599,86.5275,1412,1,0
1529644964.290211,1.52831,1412,0,2
1522918739.203452,38.8414,125,1,4
1522886705.249607,16.4462,1412,0,1
1527993504.973922,9.32105,1412,1,0
1522964070.166799,31.2224,1412,0,4
1522842693.371104,9.58002,1412,0,1
1522943106.350721,59.9228,1412,0,4
1522859387.694722,11.0359,1412,0,1
1522964063.954148,25.0098,1412,0,4
1522763853.171737,8.14825,106,0,1
1522956038.66186,18.9614,1412,0,4
1522763861.583387,16.5599,1412,1,1
1529644962.859464,0.0975599,1412,0,2
1529554552.955599,1.40567,1412,0,2
1529541636.046145,0.528435,1412,0,2
1522940275.260316,20.2659,74,1,4
1522928706.020595,0.578978,1294,0,4
1522940294.258882,39.2644,1294,0,4
1522868693.722903,8.76506,1412,0,1
1522888894.237446,11.7457,1412,0,1
1522859387.884578,11.2257,1412,0,1
1527791925.233449,3.76151,87,0,0
1522768767.847784,17.0164,100,0,1
1522768765.812895,14.9816,1412,1,1
1522918720.138452,19.7764,1412,0,4
1522928739.055205,33.6136,1294,0,4
1522964042.870607,3.92624,126,1,4
1529644963.117228,0.355324,930,0,2
1522956077.855849,58.1554,110,1,4
1522922643.929988,0.544435,1392,0,4
1522922655.817009,12.4315,1392,0,4
1522859388.495245,11.8364,1412,0,1
1522943101.380173,54.9523,1412,0,4
1522928723.023051,17.5814,74,1,4
1527741724.71977,6.81729,1412,0,0
1527741805.233825,87.3313,148,0,0
1522964058.698317,19.7539,1412,0,4
1522954045.30623,53.8787,1412,0,4
1527993583.401917,87.749,148,0,0
1522853101.648498,2.5919,1412,0,1
1522922662.10503,18.7195,1392,0,4
1522859388.817525,12.1587,1412,0,1
1522943078.509863,32.082,1412,0,4
1522768763.906805,13.0755,1412,1,1
1529645507.784085,1.59162,1412,0,2
1522922696.671678,53.2861,1392,0,4
1522868694.197257,9.23941,1412,0,1
1522868693.897175,8.93933,1412,0,1
1522768770.919204,20.0879,1412,1,1
1522763856.520882,11.4974,1412,1,1
1522859387.776769,11.1179,1412,0,1
1522928715.873883,10.4323,1294,0,4
1529478747.659064,1.03546,1412,0,2
1527760598.433337,85.195,148,0,0
1522943062.993891,16.566,1314,0,4
1522953999.068582,7.64105,1412,0,4
1522954003.083663,11.6561,1412,0,4
1529564285.85936,0.787523,939,0,2
1522842692.104729,8.31365,1412,0,1
1522940261.600499,6.60604,74,1,4
1522918702.423598,2.06158,1412,0,4
1522964042.857043,3.91267,1412,0,4
1522956020.959577,1.25915,1412,0,4
1522981558.258572,0.393769,1412,0,4
1522842696.689029,12.8979,1412,0,1
1522868693.391398,8.43355,1412,0,1
1522956031.439432,11.739,1412,0,4
1529564287.75237,2.68053,1412,0,2
1529564286.718473,1.64664,1412,0,2
1522842693.482412,9.69133,1412,0,1
1522865358.541612,11.5715,1412,0,1
1522842698.770874,14.9798,1412,0,1
1522654305.747181,4.65585,342,0,3
1522943082.747833,36.3199,1412,0,4
1522953998.653754,7.22622,1412,0,4
1529645506.756185,0.563716,1412,0,2
1522956038.661479,18.961,639,0,4
1522940263.776446,8.78198,1294,0,4
1522928738.993938,33.5523,1294,0,4
1522922652.589125,9.20357,1392,0,4
1522842691.510496,7.71942,161,1,1
1527760594.462169,81.2239,178,0,0
1529634881.953805,1.54484,1412,0,2
1528083134.829237,77.754,101,1,0
1522865358.072675,11.1025,1412,0,1
1522744998.812159,8.26171,112,1,3
1529478747.797331,1.17372,113,1,2
1529645506.927279,0.73481,1412,0,2
1522953993.275247,1.84772,1412,0,4
1522940269.967975,14.9735,1294,0,4
1522768764.92585,14.0945,1412,1,1
1529554552.303544,0.753616,1412,0,2
1522853104.27808,5.22148,1412,0,1
1522763854.999404,9.97592,1412,1,1
1522853104.914991,5.8584,1412,0,1
1522842696.795767,13.0047,1412,0,1
1522940294.227327,39.2329,1294,0,4
1522928753.230054,47.7884,1294,0,4
1522943100.782141,54.3543,1412,0,4
1522861277.970718,9.26183,1412,0,1
1522886704.139536,15.3361,1412,0,1
1529554551.878697,0.328769,1412,0,2
1529634882.166042,1.75708,1412,0,2
1529554551.734918,0.18499,1412,0,2
1528083140.730505,83.6553,234,0,0
1522861277.641059,8.93217,1412,0,1
1522918733.899114,33.5371,1412,0,4
1527851045.115842,83.5521,263,1,0
1527741818.818701,100.916,92,0,0
1522928709.429766,3.98815,86,1,4
1522928723.146519,17.7049,1294,0,4
1522922645.277072,1.89152,1392,0,4
1522886703.393224,14.5898,1412,0,1
1522928706.017546,0.575929,1294,0,4
1522865358.195098,11.2249,1412,0,1
1528085229.366012,65.5954,390,1,0
1522964063.925855,24.9815,1412,0,4
1522981558.253787,0.388984,1412,0,4
1522943088.626909,42.199,1412,0,4
1522940303.333488,48.339,1294,0,4
1522865358.176108,11.2059,1412,0,1
1522768772.47832,21.647,1412,1,1
1522842706.083766,22.2927,101,1,1
1522956065.158467,45.458,1412,0,4
1522940261.650378,6.65592,1294,0,4
1522861277.892023,9.18314,1412,0,1
1522865358.4046,11.4344,1412,0,1
1522928758.736174,53.2946,1294,0,4
1522842703.842233,20.0512,1412,0,1
1528083059.013403,1.93821,1412,0,0
1522853103.737346,4.68075,1412,0,1
1522868694.69611,9.73827,125,1,1
1522956020.515535,0.815105,1412,0,4
1522981572.094151,14.2293,1412,0,4
1522943106.802497,60.3746,1412,0,4
1528083061.07427,3.99908,1412,1,0
1529645506.251981,0.0595121,100,1,2
1522842694.922293,11.1312,1412,0,1
1522861278.288858,9.57997,1412,0,1
1522940315.090186,60.0957,1294,0,4
1522953994.732331,3.3048,1412,0,4
1522964095.416399,56.472,1412,0,4
1527791974.618135,53.1462,257,1,0
1522888894.936886,12.4452,1412,0,1
1522922645.337659,1.95211,1392,0,4
1522928715.620262,10.1786,1294,0,4
1529541636.606184,1.08847,1412,0,2
1529513491.482441,0.614365,1392,0,2
1522964070.134707,31.1903,1412,0,4
1522853102.584318,3.52772,1412,0,1
1522768771.076487,20.2451,1412,1,1
1522859388.737005,12.0782,1412,0,1
1522886703.061219,14.2578,101,1,1
1522964043.007422,4.06305,930,0,4
1522940303.208342,48.2139,1294,0,4
1522865358.494716,11.5246,1412,0,1
1522981572.119528,14.2547,1412,0,4
1522865358.750507,11.7803,1412,0,1
1522956020.063098,0.362668,1412,0,4
1529515408.686182,1.20541,1412,0,2
1529564287.986967,2.91513,1412,0,2
1522763857.547348,12.5239,98,0,1
1522928722.949872,17.5083,74,1,4
1529515407.891711,0.410943,1412,0,2
1522964039.298313,0.353942,1412,0,4
1522861278.511241,9.80236,1412,0,1
1529513491.482604,0.614528,105,1,2
1529626613.01148,1.02415,1412,0,2
1528083171.704273,114.629,261,1,0
1522918016.054723,49.7391,1412,0,4
1522888894.063436,11.5717,1412,0,1
1522940294.394546,39.4001,1294,0,4
1522865359.161649,12.1915,125,1,1
1522956076.906758,57.2063,1412,0,4
1527987805.27725,84.8727,329,0,0
1522868694.840325,9.88248,1412,0,1
1529554552.305237,0.755309,1412,0,2
1522842705.035626,21.2445,104,1,1
1522842701.319429,17.5283,104,1,1
1522868694.187165,9.22932,1412,0,1
1529541635.749058,0.231348,1412,0,2
1522928731.5844,26.1428,74,1,4
1522943096.197927,49.77,116,1,4
1529513491.806393,0.938317,1392,0,2
1529644964.291215,1.52931,1412,0,2
1529564287.076842,2.00501,1412,0,2
1522886702.828191,14.0248,1412,0,1
1527993511.442603,15.7897,233,0,0
1529478747.129184,0.505576,1412,0,2
1522886700.991252,12.1878,1412,0,1
1522956038.900398,19.2,1412,0,4
1522928723.032509,17.5909,1294,0,4
1522940256.106061,1.1116,1294,0,4
1522865358.557268,11.5871,1412,0,1
1522768762.348938,11.5176,1412,1,1
1522865358.29271,11.3226,1412,0,1
1522853105.4336,6.377,1412,0,1
1522928738.976083,33.5345,1294,0,4
1529644964.022129,1.26023,1412,0,2
1529645507.115528,0.923059,1412,0,2
1522953992.119398,0.691868,1412,0,4
1522768776.664518,25.8332,151,1,1
1522888893.98531,11.4936,1412,0,1
1522868693.99146,9.03362,1412,0,1
1522943078.614239,32.1863,126,1,4
1529478747.161104,0.537496,1412,0,2
1522842699.183679,15.3926,1412,0,1
1522943052.277681,5.84979,1412,0,4
1529478747.438567,0.814959,834,0,2
1522868694.49006,9.53222,1412,0,1
1522922683.226781,39.8412,1392,0,4
1522928729.292585,23.851,1294,0,4
1529513491.950354,1.08228,1392,0,2
1522964058.632524,19.6882,1412,0,4
1522886699.099166,10.2957,1412,0,1
1522943052.246865,5.81898,1412,0,4
1529626612.119885,0.132554,1412,0,2
1522981572.14115,14.2763,1412,0,4
1522928715.619455,10.1778,1294,0,4
1522981563.831769,5.96697,125,1,4
1522917972.78398,6.46832,1412,0,4
1522842690.598616,6.80754,481,0,1
1529478746.87852,0.254912,1412,0,2
1529645508.006875,1.81441,1412,0,2
1522928731.541796,26.1002,1294,0,4
1529644963.641802,0.879898,1412,0,2
1522886706.56742,17.764,1412,0,1
1522768772.582364,21.751,1412,1,1
1522886710.614911,21.8115,1412,0,1
1522928739.085792,33.6442,74,1,4
1522917979.290529,12.9749,1412,0,4
1522964051.509039,12.5647,125,1,4
1529478746.707355,0.0837469,100,1,2
1529626613.045777,1.05845,1412,0,2
1522886701.570209,12.7668,1412,0,1
1522861277.380944,8.67206,1412,0,1
1522981596.829358,38.9646,1412,0,4
1522763866.746859,21.7234,1412,1,1
1522918702.37159,2.00958,1412,0,4
1527850972.306112,10.7423,103,1,0
1522868694.53406,9.57622,1412,0,1
1529515407.848096,0.367328,125,1,2
1522918720.136895,19.7749,125,1,4
1522964070.311974,31.3676,1412,0,4
1522940313.363374,58.3689,74,1,4
1522928722.949856,17.5082,1294,0,4
1522853102.186994,3.1304,1412,0,1
1522943106.804196,60.3763,1412,0,4
1522922683.126388,39.7408,1392,0,4
1522886711.155802,22.3524,1412,0,1
1522953992.094554,0.667024,1412,0,4
1529626612.491845,0.504514,1412,0,2
1529515407.83367,0.352902,1412,0,2
1522954035.121063,43.6935,1412,0,4
1522886699.850324,11.0469,1412,0,1
1529554552.941762,1.39183,1412,0,2
1522768763.69382,12.8625,1412,1,1
1522886707.31721,18.5138,1412,0,1
1522888894.367585,11.8759,1412,0,1
1522964039.266927,0.322556,1412,0,4
1522868694.799096,9.84125,1412,0,1
1522918752.791573,52.4296,117,1,4
1522940285.884662,30.8902,1294,0,4
1527987814.538477,94.1339,87,0,0
1522922692.321756,48.9362,1392,0,4
1522842706.239812,22.4487,1412,0,1
1522940303.861799,48.8673,1294,0,4
1522928715.42778,9.98616,1294,0,4
1529644962.82019,0.058286,100,1,2
1522940285.717339,30.7229,74,1,4
1522940274.235158,19.2407,74,1,4
1522853104.391213,5.33462,1412,0,1
1522861278.040261,9.33138,1412,0,1
1529541636.212839,0.695129,125,1,2
1529644963.683523,0.921619,125,1,2
1522842696.616729,12.8256,1412,0,1
1522763860.315687,15.2922,1412,1,1
1527791932.398532,10.9266,100,1,0
1522964058.554058,19.6097,1412,0,4
1522917969.376328,3.06067,1412,0,4
1522964051.513816,12.5694,1412,0,4
1529541636.059785,0.542075,1412,0,2
1529554552.194785,0.644857,1412,0,2
1522956020.65456,0.95413,916,0,4
1522956020.574544,0.874114,1412,0,4
1522943101.204197,54.7763,329,1,4
1522865359.175141,12.205,125,1,1
1522865358.251417,11.2813,1412,0,1
1522918752.972422,52.6104,1412,0,4
1522917983.553632,17.238,1412,0,4
1522954026.766679,35.3391,1412,0,4
1522928748.753166,43.3115,1294,0,4
1522943088.566482,42.1386,1412,0,4
1529626612.992679,1.00535,1412,0,2
1522943046.816907,0.389018,1412,0,4
1522956065.493547,45.7931,1412,0,4
1522868693.414593,8.45675,125,1,1
1522861278.140916,9.43203,1412,0,1
1527987786.950559,66.546,98,1,0
1528083081.884302,24.8091,198,0,0
1522768763.125898,12.2946,103,0,1
1522713581.113359,8.70995,1294,0,3
1522940256.811096,1.81663,1294,0,4
1522956047.041586,27.3412,1412,0,4
1528085218.036531,54.2659,256,1,0
1522928747.948632,42.507,1294,0,4
1522956031.474643,11.7742,1412,0,4
1522928705.61061,0.168993,1294,0,4
1522861277.294534,8.58565,1412,0,1
1522886700.104758,11.3013,1412,0,1
1522865358.854594,11.8844,1412,0,1
1522940263.771815,8.77735,1294,0,4
1522886703.251928,14.4485,1412,0,1
1522953993.301259,1.87373,1412,0,4
1522964083.814971,44.8706,1412,0,4
1522853102.393443,3.33685,1412,0,1
1522886706.014391,17.211,101,1,1
1522928723.008555,17.5669,1294,0,4
1527745235.471705,10.3946,130,1,0
1529541635.76785,0.25014,1412,0,2
1522768770.514347,19.683,1412,1,1
1522943088.541097,42.1132,1412,0,4
1529644964.340929,1.57903,126,1,2
1529634881.103518,0.694555,1412,0,2
1529554552.533792,0.983864,1412,0,2
1522886703.476468,14.673,1412,0,1
1522865357.999997,11.0298,1412,0,1
1522865358.428975,11.4588,1412,0,1
1522868694.404862,9.44702,1412,0,1
1529554552.240457,0.690529,1412,0,2
1522928744.243334,38.8017,74,1,4
1522868693.356198,8.39835,1412,0,1
1522768772.988066,22.1567,1412,1,1
1522964083.273327,44.329,1412,0,4
1529513491.008641,0.140565,1392,0,2
1522956038.751755,19.0513,1412,0,4
1529564287.220597,2.14876,1412,0,2
1522763856.591782,11.5683,1412,1,1
1522888894.732547,12.2408,1412,0,1
1522859387.696358,11.0375,1412,0,1
1522918752.666194,52.3042,1412,0,4
1522940302.976043,47.9816,1294,0,4
1522868693.391744,8.4339,1412,0,1
1529644963.125316,0.363412,1412,0,2
1529634880.964407,0.555444,1412,0,2
1522861277.914177,9.20529,1412,0,1
1522943097.116928,50.689,1412,0,4
1522763856.769967,11.7465,95,0,1
1522940261.642533,6.64807,74,1,4
1527745290.755053,65.6779,284,0,0
1522940255.969062,0.974599,74,1,4
1522861277.210303,8.50142,1412,0,1
1522940303.444332,48.4499,1294,0,4
1522859388.755077,12.0962,113,1,1
1529626612.688369,0.701038,1412,0,2
1522763857.518938,12.4955,1412,1,1
1522928715.524168,10.0826,1294,0,4
1522763860.247239,15.2238,1412,1,1
1529634880.834132,0.425169,1412,0,2
1522853105.002702,5.94611,1412,0,1
1522647189.304654,7.45788,74,0,3
1522954013.821235,22.3937,1412,0,4
1522964040.764624,1.82025,1412,0,4
1522940261.56851,6.57405,1294,0,4
1522954013.834319,22.4068,1412,0,4
1522928715.446543,10.0049,74,1,4
1522861277.237611,8.52873,1412,0,1
1522964042.804766,3.86039,1412,0,4
1522943078.6084,32.1805,1412,0,4
1522853104.898856,5.84226,125,1,1
1522842693.583966,9.79289,1412,0,1
1522868693.541364,8.58352,1412,0,1
1522956028.224032,8.5236,1412,0,4
1522727179.914155,6.67872,1294,0,3
1522853100.31855,1.26196,1412,0,1
1522956053.175167,33.4747,1412,0,4
1529478746.890153,0.266545,1412,0,2
1522953994.787326,3.3598,1412,0,4
1522768772.624687,21.7933,1412,1,1
1529564286.79685,1.72501,1412,0,2
1522964040.617272,1.6729,1412,0,4
1529478747.461282,0.837674,116,1,2
1522928717.70675,12.2651,1294,0,4
1522954003.100511,11.673,1412,0,4
1522768764.320509,13.4892,1412,1,1
1522953992.115664,0.688134,137,1,4
1522956020.563543,0.863113,1412,0,4
1529564285.284653,0.212816,100,1,2
1522768774.614873,23.7835,1412,1,1
1527741721.492376,3.58989,82,0,0
1529554552.026586,0.476658,1412,0,2
1522768772.708617,21.8773,1412,1,1
1529564287.274205,2.20237,1412,0,2
1529541636.134864,0.617154,1412,0,2
1522917979.29162,12.976,1412,0,4
1522868693.405092,8.44725,1412,0,1
1522940314.630966,59.6365,74,1,4
1522956038.77789,19.0775,814,0,4
1522956038.942864,19.2424,1412,0,4
1522956069.304261,49.6038,1412,0,4
1529513491.336327,0.468251,1392,0,2
1522853105.296966,6.24037,1412,0,1
1522868694.008166,9.05032,1412,0,1
1522768771.224764,20.3934,1412,1,1
1522861277.508377,8.79949,1412,0,1
1522964095.771958,56.8276,1412,0,4
1529645507.423833,1.23136,1412,0,2
1522928709.653091,4.21147,1294,0,4
1522859388.106946,11.4481,1412,0,1
1528085234.386673,70.616,87,0,0
1522842703.641446,19.8504,1412,0,1
1529515408.171243,0.690475,1412,0,2
1522943052.222361,5.79447,1412,0,4
1522888894.391303,11.8996,1412,0,1
1522956021.50161,1.80118,1412,0,4
1522953993.321488,1.89396,126,1,4
1522888894.537884,12.0462,1412,0,1
1522859387.843028,11.1842,117,1,1
1522768769.931755,19.1004,1412,1,1
1528083079.365243,22.29,92,0,0
1527741761.941451,44.039,1412,1,0
1522768764.7321,13.9008,109,0,1
1522928739.070599,33.629,1294,0,4
1529554552.983171,1.43324,1412,0,2
1527924725.799864,75.2652,92,0,0
1522956038.657611,18.9572,1412,0,4
1522868693.586227,8.62838,1412,0,1
1529513490.984513,0.116437,389,0,2
1522943096.246408,49.8185,1412,0,4
1522928715.832564,10.3909,1294,0,4
1522888894.686008,12.1943,1412,0,1
1522918753.191025,52.829,1412,0,4
1522859388.3768,11.718,1412,0,1
1522928709.546467,4.10485,1294,0,4
1522964063.899054,24.9547,1412,0,4
1522940313.168908,58.1744,1294,0,4
1529645508.017068,1.8246,930,0,2
1522886702.790637,13.9872,1412,0,1
1522981558.26053,0.395727,1412,0,4
1522853100.679352,1.62276,107,1,1
1522713579.598825,7.19541,74,0,3
1522768773.612224,22.7809,1412,1,1
1529564286.657714,1.58588,1412,0,2
1522918700.958519,0.596505,1412,0,4
1522886697.787554,8.98412,1412,0,1
1528083067.694502,10.6193,267,0,0
1522861278.221277,9.51239,1412,0,1
1522861277.412831,8.70395,1412,0,1
1522853102.26859,3.21199,1412,0,1
1522861278.063447,9.35456,1412,0,1
1527792009.647831,88.1759,147,0,0
1527851053.338387,91.7746,255,0,0
1522888894.210057,11.7183,1412,0,1
1522886702.913979,14.1105,1412,0,1
1522868694.219072,9.26123,1412,0,1
1522918753.214178,52.8522,1412,0,4
1522842696.004769,12.2137,1412,0,1
1529564287.773815,2.70198,1412,0,2
1522763854.47037,9.44689,1412,1,1
1522940280.589981,25.5955,1294,0,4
1522886704.554381,15.7509,1412,0,1
1522964075.71529,36.7709,1412,0,4
1522868693.54985,8.59201,1412,0,1
1529644963.810615,1.04871,1412,0,2
1522928753.423247,47.9816,1294,0,4
1529626612.525686,0.538355,126,1,2
1522763859.880639,14.8572,1412,1,1
1522940303.903202,48.9087,1294,0,4
1522853104.907632,5.85104,113,1,1
1522943101.720937,55.293,1412,0,4
1522922645.333091,1.94754,1392,0,4
1522763861.545749,16.5223,1412,1,1
1528083117.975984,60.9008,87,0,0
1522956047.074049,27.3736,1412,0,4
1527924651.104692,0.570036,896,0,0
1529478747.602262,0.978654,1412,0,2
1522943046.988071,0.560182,1412,0,4
1522886708.301072,19.4976,1412,0,1
1522981563.835051,5.97025,1412,0,4
1527987757.327178,36.9226,395,1,0
1522943101.531188,55.1033,1412,0,4
1522928723.120043,17.6784,1294,0,4
1522918720.256118,19.8941,1412,0,4
1527924654.729908,4.19525,104,1,0
1522928715.468427,10.0268,1294,0,4
1529515408.745987,1.26522,1412,0,2
1522715507.580052,3.56439,112,1,3
1522888894.759368,12.2676,1412,0,1
1522842700.09742,16.3063,104,1,1
1522922644.473028,1.08748,1392,0,4
1522928706.105786,0.664169,1294,0,4
1522922669.595194,26.2096,1392,0,4
1522940280.642362,25.6479,1294,0,4
1527993551.100572,55.4477,259,1,0
1522859388.085341,11.4265,1412,0,1
1522928723.015665,17.574,74,1,4
1522888894.34817,11.8565,1412,0,1
1522886700.664525,11.8611,1412,0,1
1529644964.114664,1.35276,1412,0,2
1527791933.144596,11.6727,1412,1,0
1522940294.398327,39.4039,1294,0,4
1522956031.548529,11.8481,1412,0,4
1522981606.517654,48.6529,1412,0,4
1522943057.583932,11.156,1412,0,4
1522865359.146906,12.1767,1412,0,1
1529634880.676645,0.267682,620,1,2
1529478747.431281,0.807673,1412,0,2
1529554552.761363,1.21144,447,0,2
1522768771.71476,20.8834,1412,1,1
1522861277.449629,8.74074,1412,0,1
1522964042.856651,3.91228,1412,0,4
1522940303.18176,48.1873,74,1,4
1522953994.716324,3.28879,1412,0,4
1529554552.774798,1.22487,1412,0,2
1527851002.606396,41.0426,103,1,0
1522886712.596044,23.7926,1412,0,1
1522940256.105056,1.11059,1294,0,4
1522943088.626181,42.1983,1412,0,4
1522943078.590879,32.163,1412,0,4
1522853100.108792,1.0522,1412,0,1
1522956038.94536,19.2449,1412,0,4
1529626612.875985,0.888654,1412,0,2
1527851019.561687,57.9979,92,0,0
1529513491.70336,0.835284,1392,0,2
1522964095.586409,56.642,1412,0,4
1522763861.265301,16.2418,1412,1,1
1522859387.896494,11.2377,1412,0,1
1522964064.032199,25.0878,1412,0,4
1529554552.046351,0.496423,1412,0,2
1522956070.414128,50.7137,1412,0,4
1529634881.407844,0.998881,1412,0,2
1522981563.964414,6.09961,1412,0,4
1529626613.067463,1.08013,1412,0,2
1522954026.78862,35.3611,1412,0,4
1522928709.521679,4.08006,1294,0,4
1522928723.069579,17.628,1294,0,4
1522865359.318602,12.3484,1412,0,1
1529541635.797389,0.279679,1412,0,2
1529564285.68504,0.613203,1412,0,2
1527791950.938799,29.4669,276,1,0
1522842693.388069,9.59699,1412,0,1
1529644963.111463,0.349559,125,1,2
1522964095.11938,56.175,1412,0,4
1527987805.01128,84.6067,233,0,0
1529626613.025798,1.03847,1412,0,2
1522922669.65199,26.2664,1392,0,4
1522853104.338673,5.28208,1412,0,1
1522928729.299659,23.858,1294,0,4
1522859388.320243,11.6614,1412,0,1
1522763853.163335,8.13985,1412,1,1
1522763855.092453,10.069,1412,1,1
1522842696.537602,12.7465,1412,0,1
1529513490.968363,0.100287,80,1,2
1529478747.025771,0.402163,1412,0,2
1529541636.046648,0.528938,1412,0,2
1522886709.62419,20.8208,1412,0,1
1522853101.806034,2.74944,1412,0,1
1529515407.824874,0.344106,125,1,2
1522886700.744314,11.9409,1412,0,1
1522886712.742554,23.9391,1412,0,1
1522940280.542602,25.5481,1294,0,4
1522981606.784139,48.9193,1412,0,4
1522886707.105544,18.3021,1412,0,1
1522768774.327611,23.4963,97,0,1
1529564286.082334,1.0105,1412,0,2
1529478747.567371,0.943763,1412,0,2
1522763859.055171,14.0317,1412,1,1
1522981606.52689,48.6621,1412,0,4
1522888894.366692,11.875,1412,0,1
1522956056.478814,36.7784,1412,0,4
1529541635.69192,0.17421,1412,0,2
1522842694.476998,10.6859,98,1,1
1522865358.253356,11.2832,1412,0,1
1529513491.481017,0.612941,1392,0,2
1522888894.144457,11.6527,1412,0,1
1522868694.250511,9.29267,1412,0,1
1527924758.19113,107.656,104,1,0
1522886698.187154,9.38372,1412,0,1
1522865358.124061,11.1539,126,1,1
1522981606.272492,48.4077,1412,0,4
1529634881.350079,0.941116,1412,0,2
1528085276.105887,112.335,148,0,0
1522928723.08883,17.6472,1294,0,4
1522940304.123553,49.1291,1294,0,4
1529644963.857595,1.09569,1412,0,2
1522886707.871226,19.0678,1412,0,1
1522928731.739116,26.2975,1294,0,4
1522859388.413054,11.7542,1412,0,1
1522886704.681873,15.8784,1412,0,1
1522842693.772975,9.9819,156,1,1
1522768773.809394,22.9781,1412,1,1
1522956053.191972,33.4915,1412,0,4
1522861277.518832,8.80995,1412,0,1
1522886713.270803,24.4674,101,1,1
1522861277.672986,8.9641,1412,0,1
1522956038.66841,18.968,1412,0,4
1522964084.110549,45.1662,1385,0,4
1527993525.095374,29.4425,289,0,0
1522865358.684438,11.7143,1412,0,1
1522859388.789787,12.131,1412,0,1
1522886712.810697,24.0073,101,1,1
1522956065.22857,45.5281,1412,0,4
1522859388.56302,11.9042,1412,0,1
